status,zxloanbalanceamt,zxcrecardacctnowtotaldelqamt,zxrcy3mcrecardquerycnt,zxissubankcnt,zxcreditcarddelqstatus24months,zxaccountcnt,zxcrecardnowshouldpayamt,zxcreditcarddelqstatus30dayyues,zxrcy6mavgusecreditamt,zxrcy6mcrecardquerycompanycnt,zxusecreditamt,zxfirstcrecarddate,zxcrecardusecreditrate,zxcreditbal,zxcreditcarddelqstatus60to90days,zxcreditcarddelqstatus30to60days,zxrcy6mcrecardquerycnt,zxcreditcarddelqstatus6to12month,zxcreditcarddelqstatus90to180day,zxcreditcardaccudelqcnt,zxrcy24mcrecardmaxdelqperiod,zxrcy12mcrecardmaxdelqperiod,zxrcy6mcrecardmaxdelqperiod,zxrcyquerydate
0,275682,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43222.55925
0,25641,0,0,2,*,2,2287,N,19410,1,20288,41749,0.9705,20288,N,N,1,N,N,0,0,0,0,43228.36493
0,24444,0,0,2,/,2,2163,N,11623,0,8839,43127,0.3141,8839,N,N,0,N,N,0,0,0,0,43430.00167
0,53100,0,0,4,1,6,17017,N,91524,0,56715,40976,0.8463,56715,N,N,0,N,N,1,1,0,0,43223.51479
0,-9999,0,0,4,1,4,13284,N,49545,0,58793,40270,0.4764,58793,N,N,0,N,N,4,1,0,0,43319.63462
0,398895,0,2,4,N,14,4676,N,22762,2,32036,40427,0.3853,32036,N,N,2,N,N,0,0,0,0,43166.00486
0,69379,0,0,5,N,7,3403,N,41153,0,40675,41690,0.8053,40675,N,N,0,1,N,1,1,1,0,43255.00888
1,-9999,0,0,1,-9999,1,0,-9999,0,0,0,40098,-9999,0,-9999,-9999,0,-9999,-9999,0,0,0,0,43171.59119
1,156276,0,0,4,N,7,5882,N,97148,1,102364,41970,0.9915,102364,N,N,1,N,N,0,0,0,0,43188.51075
0,18880,0,1,3,N,3,1228,N,16141,1,25466,42800,0.5978,25466,N,N,1,N,N,0,0,0,0,43429.99176
0,9824,0,6,6,/,8,573,N,3518,7,0,42886,0.0577,0,N,N,7,N,N,0,0,0,0,43192.50128
0,5323,0,3,2,N,2,2442,N,22434,4,33561,42613,0.4985,33561,N,N,4,N,N,0,0,0,0,43147.02723
0,-9999,0,0,2,*,5,153,N,2589,0,7950,42744,0.2071,7950,N,N,0,N,N,0,0,0,0,43154.01422
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,72719,0,0,4,N,5,56,N,1372,1,438,40836,0.0613,438,N,N,1,N,N,2,0,0,0,43444.21569
0,-9999,0,0,5,1,5,4388,N,56503,0,69499,41883,0.7958,69499,N,N,0,N,N,4,1,0,0,43243.0131
0,506557,0,1,3,/,4,4262,N,36561,4,45270,42902,0.5994,45270,N,N,4,N,N,0,0,0,0,43230.01722
0,162042,0,0,3,N,4,3218,N,8726,0,5779,42568,0.2493,5779,N,N,0,1,1,4,1,1,1,43182.15162
0,298618,0,0,2,*,5,1000,N,8420,0,14000,42378,0.1559,14000,N,N,0,1,N,2,1,1,0,43392.09367
0,1345,0,8,2,/,4,1948,N,13083,6,27100,43175,0.2054,27100,N,N,10,/,*,0,0,0,0,43292.43552
0,-9999,0,0,1,/,2,561,N,3812,0,5801,43052,0.4236,5801,N,N,0,N,N,0,0,0,0,43423.00889
0,137024,0,2,8,N,15,10838,N,46821,7,109963,40817,0.1849,109963,N,N,9,N,N,0,0,0,0,43490.47641
0,156109,0,1,7,1,11,73158,N,176389,1,181994,38777,0.9586,181994,N,N,1,1,N,6,1,1,0,43459.87538
0,214588,0,1,11,1,21,28641,N,228644,1,226580,38990,0.7218,226580,N,N,1,N,N,6,1,0,0,43469.59006
0,10425,0,1,5,N,13,1770,N,42841,1,52127,40923,0.6017,52127,N,N,1,N,N,5,0,0,0,43227.07154
0,200,0,3,4,N,19,2073,N,37077,4,40951,42616,0.9043,40951,N,N,4,N,N,0,0,0,0,43188.49903
0,958798,0,0,3,N,4,9834,N,196803,0,172927,40058,0.9023,172927,N,N,0,N,N,0,0,0,0,43228.30406
0,4381,0,2,3,2,12,1876,N,20389,2,21667,42220,0.8865,21667,N,N,2,N,N,2,2,0,0,43161.12292
0,3333,0,0,5,N,8,10346,N,116426,0,115844,41201,0.9867,115844,1,N,0,N,N,1,1,1,1,43375.39457
0,18201,0,0,5,N,10,4996,N,24347,1,26583,42634,0.8695,26583,N,N,1,N,N,0,0,0,0,43191.63581
0,16400,0,2,6,N,7,3591,N,35616,2,35618,41414,1.009,35618,N,N,2,N,N,7,0,0,0,43341.24098
0,2018,0,0,3,*,3,1361,N,14162,3,10604,42837,0.8331,10604,1,N,3,N,N,1,1,1,1,43229.99929
0,12100,0,0,8,N,18,6067,N,75831,4,77228,42513,0.87,77228,N,N,4,N,N,0,0,0,0,43184.40127
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,25000,0,0,4,N,6,5955,N,40787,0,45838,42683,0.7129,45838,N,N,0,N,N,0,0,0,0,43468.86071
0,200039,1459,0,4,N,7,3318,1,23112,2,35010,39451,0.5482,35010,N,N,2,N,N,2,1,1,1,43313.37862
0,392378,0,0,3,N,5,9946,N,58359,0,104914,42297,0.4773,104914,N,N,0,N,N,0,0,0,0,43486.58436
0,478208,0,1,10,N,11,26605,N,402327,1,372607,41425,0.8426,372607,N,N,1,N,N,0,0,0,0,43226.0665
0,346090,0,0,5,1,14,44884,N,293862,0,285238,40975,0.9103,285238,N,N,0,1,N,2,1,1,0,43179.52432
0,322085,0,0,1,/,1,425,N,10913,1,12233,43052,0.9094,12233,N,N,1,*,1,1,1,1,1,43228.99991
0,-9999,0,2,14,1,23,10578,N,70173,2,78713,42129,0.339,78713,N,N,5,N,N,1,1,0,0,43179.70958
0,-9999,0,0,6,/,8,620,N,6257,3,11350,43164,0.0834,11350,N,N,3,N,N,0,0,0,0,43498.9911
0,11478,0,0,8,N,10,7018,N,63619,1,68060,41668,0.5837,68060,N,N,1,N,N,0,0,0,0,43229.03414
0,310238,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,43496.82793
1,-9999,703,2,6,N,16,4133,1,23100,4,18795,42741,0.6243,18795,N,N,4,N,N,1,1,1,1,43280.66139
0,-9999,0,0,1,/,4,795,N,2533,1,3656,43077,0.447,3656,N,N,1,/,N,0,0,0,0,43217.9998
0,60326,0,8,8,*,19,5537,N,52766,10,55743,39286,0.4588,55743,N,N,13,*,N,0,0,0,0,43225.30135
0,49612,0,0,9,1,14,29855,N,256631,0,297509,38716,0.6492,297509,N,N,0,N,N,3,1,0,0,43226.49861
1,205944,0,0,4,1,8,3520,N,18455,0,26470,39031,0.1855,26470,N,1,0,N,N,6,1,1,1,43161.36105
0,163833,0,0,3,N,6,10253,N,111270,0,116605,40645,0.4,116605,N,N,0,1,N,3,1,1,0,43181.67032
0,-9999,0,0,1,1,1,511,N,3440,0,5111,42379,0.5733,5111,N,N,0,1,N,4,1,1,0,43495.35259
0,463937,0,0,3,N,4,3871,N,42975,0,45997,40836,0.5306,45997,N,N,0,N,N,0,0,0,0,43431.90659
0,171174,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43459.81046
1,263804,0,0,5,N,6,9280,N,150699,4,134240,42008,3.8641,134240,N,N,4,N,1,1,1,1,1,43224.31058
0,9583,0,0,1,N,1,746,N,4628,0,5053,42754,0.4628,5053,N,N,0,N,N,0,0,0,0,43420.00422
0,323188,0,5,10,1,25,14713,N,129801,7,146492,41727,0.6139,146492,N,N,7,N,1,3,1,1,1,43171.05968
0,2492,0,0,2,/,2,2508,N,17028,1,23821,43231,0.5676,23821,N,N,1,*,N,0,0,0,0,43447.53559
0,275551,0,2,13,N,19,31113,N,257620,4,225659,39556,0.6797,225659,N,N,4,N,N,2,0,0,0,43226.32703
0,771456,0,0,8,N,11,23271,N,244459,2,263512,41529,1.0315,263512,N,N,2,N,N,0,0,0,0,43162.13865
0,5000,0,0,1,N,1,1053,N,12176,0,9165,41467,0.8697,9165,N,N,0,N,N,5,0,0,0,43288.47981
0,59500,0,2,8,N,12,10855,N,141884,3,146306,41778,0.9396,146306,N,N,3,N,N,0,0,0,0,43173.54854
0,28833,0,0,2,N,2,893,N,11373,0,12873,42479,0.8748,12873,N,N,0,N,N,0,0,0,0,43227.03807
0,7303,0,0,3,/,4,1116,N,8428,4,11097,43247,0.5268,11097,N,N,4,/,N,0,0,0,0,43408.56793
0,181905,0,0,1,N,1,1235,N,4151,0,8335,42758,0.2965,8335,N,N,0,N,N,0,0,0,0,43391.47627
0,21750,0,0,3,N,6,1093,N,13940,1,16902,40065,0.2834,16902,N,N,1,N,N,0,0,0,0,43431.90751
1,365945,0,2,4,N,6,3138,N,31169,2,31649,42669,1.3853,31649,N,N,2,N,N,0,0,0,0,43167.38313
0,9856,0,1,1,N,2,269,N,496,1,1633,42744,0.0992,1633,N,N,1,N,N,0,0,0,0,43398.73176
0,-9999,0,5,3,/,4,5,N,2072,9,3908,43049,0.1594,3908,N,N,12,/,N,0,0,0,0,43226.13875
1,1526742,0,2,7,N,17,8013,N,124781,7,144991,40070,0.597,144991,N,N,9,N,N,1,0,0,0,43217.03742
0,71330,0,1,4,N,6,40566,N,247991,1,239462,40746,0.8519,239462,N,N,1,N,N,0,0,0,0,43169.86061
0,201110,0,0,3,N,3,939,N,11827,1,15888,40723,0.6571,15888,N,N,1,N,N,0,0,0,0,43458.76183
1,587351,0,1,7,1,14,20297,N,174701,2,178764,40338,0.8413,178764,N,N,2,N,1,3,1,1,1,43186.43573
0,433357,0,0,6,1,19,88760,N,233739,1,218803,39981,1.1311,218803,N,N,1,N,N,3,1,0,0,43414.99902
0,12502,0,1,3,N,12,22182,N,253490,2,225567,42306,0.9988,225567,N,N,2,N,N,0,0,0,0,43213.33242
0,19494,0,0,4,N,4,4469,N,48140,0,49589,40707,0.9117,49589,N,N,0,N,N,1,0,0,0,43134.46389
0,12996,0,1,2,N,5,804,N,1004,1,1608,40970,0.0956,1608,N,N,1,N,N,0,0,0,0,43165.81722
0,696877,0,0,6,N,7,10718,N,102747,1,141484,41282,0.6497,141484,N,N,1,N,N,0,0,0,0,43471.63632
0,10002,0,1,1,N,9,241,N,1057,1,643,42888,0.2114,643,N,N,1,N,N,0,0,0,0,43391.3558
0,658756,0,2,4,N,4,10343,N,32721,3,37407,42513,0.8079,37407,N,N,3,N,N,0,0,0,0,43250.05348
0,-9999,0,2,8,1,12,78443,N,451347,4,456128,39091,0.5175,456128,N,N,4,N,N,3,1,0,0,43166.48575
0,1286700,0,1,7,1,14,42479,N,182389,2,168291,39741,1.4139,168291,N,N,2,N,N,2,1,0,0,43161.44409
0,36638,0,2,6,N,18,2825,N,39158,4,51421,41752,0.4037,51421,N,N,4,N,N,0,0,0,0,43162.54977
0,80972,0,0,6,N,11,8545,N,56298,0,52120,42103,0.5109,52120,N,N,0,N,N,0,0,0,0,43170.55431
0,455369,0,1,6,N,9,5839,N,83441,1,77502,41733,0.8783,77502,N,N,1,N,N,0,0,0,0,43214.58343
0,397782,0,0,2,N,10,8063,N,15230,0,9710,42569,0.7252,9710,N,N,0,N,N,0,0,0,0,43417.04723
0,15300,0,23,8,N,16,4181,N,45197,15,66270,42495,0.2841,66270,N,N,23,N,N,0,0,0,0,43486.46485
0,238913,0,0,1,N,9,2,N,83,0,53,42704,0.0028,53,N,N,0,N,N,0,0,0,0,43461.04802
1,22592,0,1,12,N,23,16949,N,126841,6,126102,42156,0.6058,126102,N,N,6,N,N,0,0,0,0,43179.56231
1,65690,0,2,6,N,7,11673,N,106692,2,111882,40631,0.9115,111882,N,N,2,N,N,0,0,0,0,43227.54032
0,40777,0,0,4,N,6,3389,N,46538,0,50045,41262,0.5651,50045,N,N,0,N,N,0,0,0,0,43153.03391
1,904081,0,1,3,N,4,10347,N,74045,1,85974,42690,0.6671,85974,N,N,1,1,N,1,1,1,0,43147.99831
0,-9999,0,0,3,N,3,450,N,9061,2,11598,42541,0.0915,11598,N,N,2,N,N,0,0,0,0,43351.1875
0,26306,0,0,1,N,4,3058,N,9931,0,6958,42681,0.9931,6958,N,N,0,N,N,0,0,0,0,43159.07443
0,48568,0,1,1,/,2,0,*,0,5,0,43360,-9999,0,*,*,6,/,*,0,0,0,0,43497.59586
0,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43486.70625
0,11173,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43304.02672
0,758,-9999,11,-9999,-9999,-9999,-9999,-9999,-9999,8,-9999,-9999,-9999,-9999,-9999,-9999,11,-9999,-9999,-9999,-9999,-9999,-9999,43282.35633
1,94427,0,1,1,N,5,995,N,17682,2,19997,39245,0.4421,19997,N,N,2,N,N,0,0,0,0,43180.52888
0,9594,0,2,6,N,16,7714,N,117754,2,106972,42482,0.4748,106972,N,N,2,N,N,0,0,0,0,43491.91145
0,59714,0,0,1,N,1,254,N,1061,0,885,42494,0.0758,885,N,N,0,N,N,0,0,0,0,43429.00332
0,31875,0,0,6,N,7,8266,N,143296,2,45163,39531,2.5034,45163,N,N,2,1,N,4,1,1,0,43227.01185
0,27000,0,2,5,1,9,8540,N,49777,2,80476,41722,0.4114,80476,N,N,2,N,N,1,1,0,0,43223.94926
0,30000,0,0,6,N,7,55091,N,131673,0,145922,40331,0.659,145922,N,N,0,N,N,0,0,0,0,43460.42935
0,305902,0,1,7,N,10,12618,N,201325,1,200011,42264,0.8408,200011,N,N,1,N,N,0,0,0,0,43221.99994
0,1036605,0,3,7,N,22,11643,N,148570,5,143070,39458,0.8696,143070,N,N,9,N,N,0,0,0,0,43178.48396
0,-9999,0,4,6,N,15,5238,N,35693,5,42919,42723,0.4407,42919,N,N,5,N,N,0,0,0,0,43320.64976
1,70243,0,1,6,N,8,4664,N,49071,3,43325,42342,1.0761,43325,N,N,3,N,N,0,0,0,0,43226.30734
0,44000,0,0,7,N,18,8418,N,58928,0,30813,41887,0.3053,30813,N,N,0,N,N,0,0,0,0,43360.48708
1,11264,0,0,4,N,5,2669,N,21728,0,22099,41211,0.9876,22099,N,N,0,1,1,4,1,1,1,43228.35925
0,-9999,0,0,1,N,1,428,N,8458,0,13652,42618,0.2563,13652,N,N,0,N,N,0,0,0,0,43396.65554
0,21191,0,1,2,N,2,5099,N,21772,1,24835,42556,1.0886,24835,N,N,1,N,N,0,0,0,0,43177.83765
0,-9999,0,0,1,/,2,46,N,978,0,388,43075,0.326,388,N,N,0,N,N,0,0,0,0,43452.94095
0,11210,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43399.76433
0,253773,0,0,9,1,25,15860,N,150152,0,144876,37931,0.5213,144876,N,N,0,1,N,2,1,1,0,43229.38575
0,9739,0,1,9,1,12,14099,N,139180,5,138734,41460,0.8441,138734,N,N,5,N,N,2,1,0,0,43288.34422
0,395341,0,1,9,N,22,27014,N,178986,2,170116,40630,1.0171,170116,N,N,2,N,N,0,0,0,0,43272.54796
0,345057,0,0,5,N,10,14756,N,72942,2,90414,41851,0.4216,90414,N,N,2,N,N,0,0,0,0,43217.43446
0,-9999,0,0,2,N,5,12687,N,86806,1,105211,39421,1.2056,105211,N,N,1,N,N,0,0,0,0,43254.0153
0,147300,0,2,8,1,17,14957,N,172082,3,145946,40561,1.0786,145946,N,N,3,N,1,7,1,1,1,43388.38729
0,-9999,0,0,1,N,2,3561,N,29468,3,36435,42179,0.7367,36435,N,N,3,N,N,0,0,0,0,43377.16211
0,175591,0,2,1,-9999,1,0,-9999,0,2,0,43290,0,0,-9999,-9999,2,-9999,-9999,0,0,0,0,43344.03773
0,594,0,1,2,N,2,8410,N,154208,3,141149,42759,1.0304,141149,N,N,3,N,N,0,0,0,0,43220.50782
0,2000,0,0,4,N,6,13768,N,106994,0,80292,41940,1.1888,80292,N,N,0,N,1,2,1,1,1,43227.18253
0,473670,0,4,6,N,13,9860,N,129352,5,168524,41207,0.6896,168524,N,N,5,N,N,3,0,0,0,43162.57795
0,0,0,1,3,/,4,6659,N,190455,5,178917,43005,0.9018,178917,N,N,6,/,N,0,0,0,0,43189.07169
0,47222,0,0,2,N,2,1906,N,15511,0,18693,42348,0.8164,18693,N,N,0,N,N,0,0,0,0,43244.01955
0,35380,0,0,4,N,5,13463,N,64520,1,34836,40800,0.8085,34836,N,N,1,N,N,0,0,0,0,43377.01902
1,310237,0,1,3,N,6,3054,N,25017,3,27937,42042,0.9622,27937,N,N,5,1,N,5,1,1,0,43333.16068
1,3305,0,0,2,/,11,1,N,87,7,506,43000,0.0124,506,N,N,9,*,N,0,0,0,0,43229.01985
1,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43327.86675
0,9681,0,3,6,N,21,12306,N,119028,7,117205,39893,0.956,117205,N,N,9,N,N,0,0,0,0,43224.3401
0,997135,0,1,5,N,10,16841,N,121119,3,124960,40827,0.5215,124960,N,N,3,N,N,0,0,0,0,43476.55399
0,-9999,0,0,3,N,6,6964,N,42740,0,63856,41220,0.6525,63856,N,N,0,N,N,1,0,0,0,43218.48588
0,22528,0,0,8,N,13,12335,N,72931,1,71140,40305,1.0967,71140,N,N,1,1,N,2,1,1,0,43344.39998
0,304914,0,2,2,N,24,4298,N,23904,3,11795,42041,0.9194,11795,N,N,3,N,N,0,0,0,0,43396.69203
0,76657,0,0,2,1,5,9450,N,58265,1,51078,40684,0.9875,51078,N,N,1,N,N,1,1,0,0,43179.02639
1,1500,0,12,2,/,4,1733,N,59597,8,63628,43027,0.7641,63628,N,N,12,N,N,0,0,0,0,43242.99861
1,4000,0,3,2,1,2,4913,N,84073,4,88230,42536,0.9138,88230,N,N,5,N,N,2,1,0,0,43210.61868
0,17292,0,3,6,N,14,4213,N,48569,6,49607,42090,0.9523,49607,N,N,8,N,N,0,0,0,0,43250.05049
0,298355,0,1,6,N,10,15145,N,157967,2,154205,41071,0.8882,154205,N,N,2,1,1,3,1,1,1,43216.51722
0,12125,0,1,2,/,2,0,*,0,1,0,43142,0,0,*,*,1,N,*,0,0,0,0,43465.98402
0,36002,0,0,8,N,14,9154,N,64825,2,65373,42306,0.8586,65373,N,N,2,1,N,1,1,1,0,43363.42664
0,2000,0,0,1,N,1,21,N,285,0,522,40373,0.1425,522,N,N,0,N,N,7,0,0,0,43336.44001
1,22232,814,1,5,1,5,4363,1,41715,4,59797,42639,0.6418,59797,N,N,5,N,1,3,1,1,1,43287.59149
0,2700,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43365.42836
0,-9999,0,7,6,N,13,15061,N,54592,7,66943,42626,0.3244,66943,N,N,10,N,N,0,0,0,0,43168.60015
0,1000,0,9,2,*,3,213,N,3396,8,9745,41204,0.2264,9745,*,N,9,*,*,7,0,0,0,43407.00619
0,2035,0,0,1,/,1,2181,N,2283,1,2199,43053,-9999,2199,/,N,1,/,/,0,0,0,0,43139.14748
1,73959,0,10,6,N,8,3194,N,46947,10,65458,39439,0.3393,65458,N,N,10,N,N,0,0,0,0,43354.47398
0,52340,0,1,3,1,7,28329,N,141899,1,155693,40845,0.9446,155693,N,N,1,N,N,4,1,0,0,43174.84955
0,16033,0,1,6,N,8,9215,N,53940,2,69159,41907,0.5863,69159,N,N,2,N,1,1,1,1,1,43219.46324
0,108954,0,2,3,N,3,8500,N,67870,2,73748,42338,0.9297,73748,N,N,2,N,N,0,0,0,0,43226.29542
0,8480,0,0,2,N,4,1148,N,9540,1,9369,43026,0.5612,9369,N,N,1,N,N,0,0,0,0,43497.36483
0,5000,0,1,5,N,36,3104,N,33692,7,32873,39317,0.3279,32873,N,N,8,N,N,4,0,0,0,43350.32226
0,40433,0,0,8,N,11,14599,N,112903,0,113577,41696,0.5132,113577,N,N,0,N,N,0,0,0,0,43253.00382
0,8889,0,0,1,N,2,30,N,2928,0,955,41478,0.0976,955,N,N,0,N,N,6,0,0,0,43267.58701
0,6779,0,1,2,N,2,1998,N,11407,1,24255,42832,1.4259,24255,N,N,2,1,N,1,1,1,0,43260.27492
0,52920,0,2,8,N,20,20736,N,92079,7,98172,41228,0.618,98172,N,N,9,N,N,0,0,0,0,43250.02579
0,526749,0,1,6,N,7,19802,N,170945,2,216520,39260,0.7383,216520,N,N,2,N,N,0,0,0,0,43361.43745
0,199038,0,1,4,N,7,3644,N,50683,2,53038,41767,0.5963,53038,N,N,2,N,N,0,0,0,0,43374.03049
1,103500,0,0,7,N,18,40249,N,373961,1,404064,39994,0.859,404064,N,N,1,N,N,0,0,0,0,43361.384
1,14637,0,5,4,N,7,2956,N,28747,6,39110,42709,0.7187,39110,N,N,10,N,N,0,0,0,0,43223.54796
0,8500,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,43496.61059
0,13051,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43310.16984
0,291339,0,2,7,N,9,3724,N,89918,2,140546,41404,0.5352,140546,N,N,2,N,N,0,0,0,0,43353.54314
0,-9999,0,7,5,N,6,1722,N,32144,7,48701,39296,0.5689,48701,N,N,7,N,N,0,0,0,0,43221.3745
0,29264,0,1,7,N,21,7226,N,98352,3,101369,39457,0.5774,101369,N,N,3,N,1,2,1,1,1,43235.02858
0,1000652,0,0,13,N,20,48197,N,387200,0,464330,40807,0.8539,464330,N,N,0,N,N,2,0,0,0,43209.95875
0,19817,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,43481.43259
0,878476,0,2,6,N,10,9100,N,76732,3,124178,42146,0.4239,124178,N,N,3,1,N,1,1,1,0,43404.49528
0,138063,0,0,7,N,20,27149,N,148704,1,169384,41355,0.8038,169384,N,N,1,1,N,4,1,1,0,43432.35938
0,3218309,0,0,7,N,18,71065,N,347542,1,347467,38923,0.6172,347467,N,N,1,N,N,0,0,0,0,43215.5045
0,355237,0,2,11,N,15,34442,N,266804,2,267906,39709,0.9225,267906,N,N,2,1,1,7,1,1,1,43311.4681
1,199583,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,43246.0269
0,16739,0,3,3,N,4,5015,N,23200,2,23864,42535,0.8436,23864,N,N,4,N,N,0,0,0,0,43166.3216
0,464584,0,0,1,-9999,1,0,-9999,0,0,0,42761,0,0,-9999,-9999,0,-9999,-9999,0,0,0,0,43250.06073
0,694,0,0,1,N,1,549,N,1150,0,1752,42563,0.2875,1752,N,N,0,1,N,1,1,1,0,43229.13498
0,84744,0,2,8,N,10,21783,N,110433,4,129974,40415,0.8628,129974,N,N,4,N,N,1,0,0,0,43182.33593
0,2408509,0,0,7,1,11,12162,N,100603,2,121204,39933,0.4745,121204,N,N,2,N,N,2,1,0,0,43195.64951
0,13699,0,0,2,N,3,5458,N,43061,0,43082,41179,1.0132,43082,N,N,0,N,N,2,0,0,0,43191.31088
0,6000,0,1,4,N,5,5740,N,63915,2,104052,41718,0.8914,104052,N,N,2,N,N,2,0,0,0,43237.02219
0,841196,0,1,3,N,31,3884,N,38977,1,60317,41822,0.3989,60317,N,N,1,N,N,0,0,0,0,43319.69514
1,192944,0,0,5,*,14,2779,N,29732,0,45655,42846,0.4914,45655,N,N,0,N,N,0,0,0,0,43218.59527
0,1134,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43312.49271
0,3320,0,11,2,/,4,1439,N,12783,8,30002,43142,0.2324,30002,N,N,13,/,*,0,0,0,0,43287.91616
0,8000,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43345.3435
0,9500,0,0,4,N,5,3800,N,21101,2,28752,42649,0.449,28752,N,N,2,N,N,0,0,0,0,43164.32818
1,109038,0,6,4,N,7,3852,N,29721,5,29111,42635,0.9288,29111,N,N,7,N,N,0,0,0,0,43174.4415
0,5222,0,0,2,N,2,0,*,0,0,0,40618,0,0,*,*,0,N,*,2,0,0,0,43155.41748
0,30125,0,0,7,N,11,10166,N,70423,3,71824,41045,0.3461,71824,N,N,3,N,N,0,0,0,0,43229.03182
0,3268,0,8,1,/,2,0,N,301,7,603,43130,0.1003,603,*,*,12,/,/,0,0,0,0,43196.6394
0,271166,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,43417.03226
0,251899,0,5,3,/,12,5788,N,46492,5,51054,42958,0.9116,51054,N,N,7,N,N,0,0,0,0,43218.03998
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,1231429,0,0,4,N,5,219,N,11075,2,37087,42655,0.1653,37087,N,N,2,N,N,0,0,0,0,43166.06141
0,539468,0,0,2,1,2,7212,N,159186,0,147831,40950,1.0645,147831,N,N,0,N,N,1,1,0,0,43227.39568
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,389581,0,0,5,1,20,26504,N,270638,0,272616,41222,0.9641,272616,N,N,0,1,N,2,1,1,0,43313.70269
0,345575,0,1,4,1,9,3733,N,63705,2,62717,40770,0.4052,62717,N,N,2,N,1,7,1,1,1,43284.51834
1,469021,0,0,5,N,8,8746,N,51382,1,57967,39714,0.3697,57967,N,N,1,N,N,0,0,0,0,43146.01068
1,291236,0,2,4,/,8,4999,N,97660,4,95841,42669,0.9512,95841,N,N,6,*,N,0,0,0,0,43194.04647
0,28540,0,1,8,N,18,7575,N,136298,1,123409,40739,0.9277,123409,N,N,1,N,N,0,0,0,0,43188.35743
0,72272,0,0,6,N,8,12384,N,93112,0,73926,40570,0.6553,73926,N,N,0,N,N,7,0,0,0,43280.65757
0,42232,0,0,2,N,2,400,N,5970,0,12229,42973,0.2843,12229,N,N,0,N,N,0,0,0,0,43420.99022
0,203160,0,0,2,N,7,4433,N,39647,0,39597,40872,1.0166,39597,N,N,0,N,N,1,0,0,0,43212.59392
